Default Dataset,
X,Y
4020000000.000001,-7.187021548688712
4020799999.999999,-7.184717037825301
4021599999.999999,-7.182932733508828
4022399999.999999,-7.181613142531873
4023199999.999999,-7.180702771687017
4023999999.999999,-7.180146127766832
4024800000.000001,-7.1798877175638935
4025600000.000001,-7.179872047870774
4026400000.000001,-7.18004362548006
4027200000.000001,-7.1803469571843195
4028000000.000001,-7.180726549776125
4028800000.000001,-7.181127783321706
4029599999.999999,-7.181522867057836
4030399999.999999,-7.181915225835219
4031199999.999999,-7.182310041377825
4031999999.999999,-7.182712495409653
4032800000.000001,-7.183127769654689
4033600000.000001,-7.183561045836925
4034400000.000001,-7.18401750568033
4035200000.000001,-7.184502330908892
4036000000.000001,-7.1850207032466
4036800000.000001,-7.185577804417441
4037599999.999999,-7.186178816145407
4038399999.999999,-7.1868289013981155
4039199999.999999,-7.187514582662558
4039999999.999999,-7.1881687769889595
4040799999.999999,-7.188714824311688
4041600000.000001,-7.1890760645651
4042400000.000001,-7.189175837683571
4043200000.000001,-7.18893748360145
4044000000.000001,-7.188284342253112
4044800000.000001,-7.1871397535729145
4045600000.000001,-7.185427057495218
4046399999.999999,-7.183069593954393
4047199999.999999,-7.179990702884794
4047999999.999999,-7.176113724220784
4048799999.999999,-7.171378709890838
4049599999.999999,-7.1658573068293165
4050400000.000001,-7.159683461594952
4051200000.000001,-7.152991493160641
4052000000.000001,-7.145915720499261
4052800000.000001,-7.138590462583693
4053600000.000001,-7.131150038386828
4054399999.999999,-7.123728766881555
4055199999.999999,-7.1164609670407515
4055999999.999999,-7.109480957837313
4056799999.999999,-7.102923058244116
4057599999.999999,-7.09692158723405
4058400000.000001,-7.091607478544809
4059200000.000001,-7.087011736110746
4060000000.000001,-7.083051377237965
4060800000.000001,-7.079637207357628
4061600000.000001,-7.076680031900878
4062400000.000001,-7.0740906562988926
4063199999.999999,-7.071779885982799
4063999999.999999,-7.06965852638379
4064799999.999999,-7.067637382932993
4065599999.999999,-7.065627261061572
4066399999.999999,-7.063538966200689
4067200000.000001,-7.061283303781501
4068000000.000001,-7.0587711144095096
4068800000.000001,-7.0559424917284375
4069600000.000001,-7.052819820247969
4070400000.000001,-7.049439848642059
4071200000.000001,-7.045839325584659
4071999999.999999,-7.04205499974973
4072799999.999999,-7.0381236198112305
4073599999.999999,-7.034081934443108
4074399999.999999,-7.0299666923193485
4075199999.999999,-7.025814642113879
4076000000.000001,-7.02166253250067
4076800000.000001,-7.017547112153672
4077600000.000001,-7.0135051297468465
4078400000.000001,-7.009568652942704
4079200000.000001,-7.005733785503665
4079999999.999999,-7.001979960630564
4080799999.999999,-6.998286520322111
4081599999.999999,-6.9946328065770516
4082399999.999999,-6.9909981613940815
4083199999.999999,-6.987361926771925
4084000000.000001,-6.983703444709327
4084800000.000001,-6.9800020572049775
4085600000.000001,-6.976237106257614
4086400000.000001,-6.972387933865939
4087200000.000001,-6.968433882028705
4088000000.000001,-6.964354760904797
4088799999.999999,-6.960143668312398
4089599999.999999,-6.955808561674935
4090399999.999999,-6.951358182197872
4091199999.999999,-6.94680127108667
4091999999.999999,-6.942146569546765
4092800000.000001,-6.9374028187836245
4093600000.000001,-6.932578760002713
4094400000.000001,-6.927683134409463
4095200000.000001,-6.92272468320936
4096000000.000001,-6.917712147607837
4096800000.000001,-6.912654268810343
4097599999.999999,-6.907559792761006
4098399999.999999,-6.902440803137132
4099199999.999999,-6.897318568881005
4099999999.999999,-6.8922159252977835
4100799999.999999,-6.887155707692642
4101600000.000001,-6.882160751370741
4102400000.000001,-6.8772538916372525
4103200000.000001,-6.872457963797331
4104000000.000001,-6.867795803156149
4104800000.000001,-6.8632902450188595
4105599999.999999,-6.858964124690637
4106399999.999999,-6.854840277476647
4107199999.999999,-6.850941538682044
4107999999.999999,-6.847286662481011
4108799999.999999,-6.843863805849253
4109600000.000001,-6.84064723988584
4110400000.000001,-6.8376111664160675
4111200000.000001,-6.834729787265225
4112000000.000001,-6.831977304258629
4112800000.000001,-6.829327919221562
4113600000.000001,-6.826755833979341
4114399999.999999,-6.824235250357255
4115199999.999999,-6.821740370180599
4115999999.999999,-6.8192453952746845
4116799999.999999,-6.816724527464807
4117599999.999999,-6.814152501757469
4118400000.000001,-6.811518613230511
4119200000.000001,-6.808828120421886
4120000000.000001,-6.806087096473831
4120800000.000001,-6.8033016145285785
4121600000.000001,-6.80047774772833
4122400000.000001,-6.7976215692153446
4123199999.999999,-6.794739152131825
4123999999.999999,-6.791836569620003
4124799999.999999,-6.788919894822101
4125599999.999999,-6.78599520088035
4126399999.999999,-6.783068560936968
4127200000.000001,-6.780146046305369
4128000000.000001,-6.777232625697565
4128800000.000001,-6.774330299244774
4129600000.000001,-6.771440572552798
4130400000.000001,-6.768564951227432
4131199999.999999,-6.765704940874478
4131999999.999999,-6.7628620470997305
4132799999.999999,-6.760037775508984
4133599999.999999,-6.757233631708047
4134399999.999999,-6.754451121302722
4135200000.000001,-6.751691749898789
4136000000.000001,-6.748957023102072
4136800000.000001,-6.746248446518344
4137600000.000001,-6.743566351474676
4138400000.000001,-6.740902477144061
4139200000.000001,-6.738244745259642
4139999999.999999,-6.7355810602559885
4140799999.999999,-6.732899326567683
4141599999.999999,-6.730187448629323
4142399999.999999,-6.727433330875471
4143199999.999999,-6.724624877740702
4144000000.000001,-6.721749993659621
4144800000.000001,-6.718796583066791
4145600000.000001,-6.715752550396793
4146400000.000001,-6.712605800084205
4147200000.000001,-6.709344619917694
4148000000.000001,-6.705967376262301
4148799999.999999,-6.702483269049154
4149599999.999999,-6.698902032808398
4150399999.999999,-6.695233402070215
4151199999.999999,-6.691487111364793
4151999999.999999,-6.687672895222292
4152800000.000001,-6.683800488172885
4153600000.000001,-6.679879624746768
4154400000.000001,-6.675920039474093
4155200000.000001,-6.6719314668850345
4156000000.000001,-6.667923641509788
4156799999.999999,-6.663906298145349
4157599999.999999,-6.659889310597556
4158399999.999999,-6.655882918851702
4159199999.999999,-6.6518974224782355
4159999999.999999,-6.647943121047554
4160800000.000001,-6.64403031413012
4161600000.000001,-6.640169301296339
4162400000.000001,-6.636370382116645
4163200000.000001,-6.632643856161465
4164000000.000001,-6.6290000230012325
4164800000.000001,-6.625449182206374
4165599999.999999,-6.622001633347317
4166399999.999999,-6.618667675994487
4167199999.999999,-6.612922917042738
4167999999.999999,-6.606849323882301
4168799999.999999,-6.600810314631779
4169600000.000001,-6.5945469952988915
4170400000.000001,-6.587800471891391
4171200000.000001,-6.580311850416962
4172000000.000001,-6.575615004656704
4172800000.000001,-6.572716610446761
4173599999.999999,-6.569727715348364
4174399999.999999,-6.566667114691043
4175199999.999999,-6.563553603804323
4175999999.999999,-6.560405978017727
4176799999.999999,-6.557243032660786
4177600000.000001,-6.554083563063024
4178400000.000001,-6.550946364553965
4179200000.000001,-6.547850232463141
4180000000.000001,-6.544813962120081
4180800000.000001,-6.541856348854303
4181600000.000001,-6.5389961879953304
4182399999.999999,-6.536252274872695
4183199999.999999,-6.53364340481594
4183999999.999999,-6.531188373154556
4184799999.999999,-6.528905975218109
4185599999.999999,-6.5268150063360935
4186400000.000001,-6.524934239544663
4187200000.000001,-6.523272329117475
4188000000.000001,-6.521811847872556
4188800000.000001,-6.520531223455315
4189600000.000001,-6.519408883511183
4190400000.000001,-6.518423255685541
4191199999.999999,-6.517552767623805
4191999999.999999,-6.516775846971399
4192799999.999999,-6.516070921373718
4193599999.999999,-6.515416418476157
4194399999.999999,-6.514790765924161
4195200000.000001,-6.514172391363097
4196000000.000001,-6.513539722438409
4196800000.000001,-6.512871186795479
4197600000.000001,-6.51214521207973
4198400000.000001,-6.511340225936564
4199199999.999999,-6.510434656011384
4199999999.999999,-6.50940692994962
4200799999.999999,-6.508235475396653
4201599999.999999,-6.50491126684954
4202399999.999999,-6.499428616510322
4203200000.000001,-6.492947311658092
4204000000.000001,-6.48580400766329
4204800000.000001,-6.478335359896363
4205600000.000001,-6.470878023727757
4206400000.000001,-6.465449635971595
4207200000.000001,-6.461998616749746
4207999999.999999,-6.458618513049451
4208799999.999999,-6.455269517070803
4209599999.999999,-6.4519118210138515
4210399999.999999,-6.448505617078709
4211199999.999999,-6.445011097465439
4212000000.000001,-6.441388454374149
4212800000.000001,-6.437597880004908
4213600000.000001,-6.433599566557788
4214400000.000001,-6.429353706232902
4215200000.000001,-6.424820491230314
4216000000.000001,-6.419960154827095
4216799999.999999,-6.414749298419444
4217599999.999999,-6.40920580792249
4218399999.999999,-6.403353977300334
4219199999.999999,-6.397218100517051
4219999999.999999,-6.390822471536758
4220800000.000001,-6.384191384323529
4221600000.000001,-6.377349132841466
4222400000.000001,-6.370320011054666
4223200000.000001,-6.363128312927216
4224000000.000001,-6.355798332423227
4224799999.999999,-6.348354363506765
4225599999.999999,-6.340820700141961
4226399999.999999,-6.33322791723775
4227199999.999999,-6.325649341616568
4227999999.999999,-6.3181761148314735
4228800000.000001,-6.310899437328828
4229600000.000001,-6.303910509554996
4230400000.000001,-6.297300531956338
4231200000.000001,-6.2911607049792195
4232000000.000001,-6.285582229070009
4232800000.000001,-6.2806563046750625
4233599999.999999,-6.276474132240743
4234399999.999999,-6.273126912213421
4235199999.999999,-6.270705845039451
4235999999.999999,-6.2692961746199884
4236799999.999999,-6.268842903343256
4237600000.000001,-6.269148967557882
4238400000.000001,-6.27001098214285
4239200000.000001,-6.271225561977154
4240000000.000001,-6.272589321939762
4240800000.000001,-6.273898876909662
4241600000.000001,-6.274950841765843
4242399999.999999,-6.275541831387272
4243199999.999999,-6.275468460652945
4243999999.999999,-6.274527344441836
4244799999.999999,-6.272515097632926
4245599999.999999,-6.269228662105121
4246400000.000001,-6.264580153222894
4247200000.000001,-6.258765972905955
4248000000.000001,-6.252025613557819
4248800000.000001,-6.24459856758201
4249600000.000001,-6.236724327382078
4250399999.999999,-6.228642385361532
4251199999.999999,-6.220592233923902
4251999999.999999,-6.212813365472712
4252799999.999999,-6.205545272411506
4253599999.999999,-6.199027447143806
4254400000.000001,-6.193499382073135
4255200000.000001,-6.189200569603024
4256000000.000001,-6.1863211766875565
4256800000.000001,-6.184723553849487
4257600000.000001,-6.184136358014527
4258400000.000001,-6.184287852323749
4259199999.999999,-6.184906299918239
4259999999.999999,-6.185719963939114
4260799999.999999,-6.186457107527431
4261599999.999999,-6.186845993824285
4262399999.999999,-6.186614885970762
4263200000.000001,-6.1854920471079495
4264000000.000001,-6.183205740376934
4264800000.000001,-6.179484228918788
4265600000.000001,-6.1740676706199835
4266400000.000001,-6.166966463787489
4267200000.000001,-6.158459405214678
4267999999.999999,-6.14883681804811
4268799999.999999,-6.138389025434314
4269599999.999999,-6.127406350519813
4270399999.999999,-6.11617911645115
4271199999.999999,-6.104997646374855
4272000000.000001,-6.094152263437479
4272800000.000001,-6.083933290785524
4273600000.000001,-6.074631051565568
4274400000.000001,-6.06653586892412
4275200000.000001,-6.059937633775569
4275999999.999999,-6.054990840533101
4276799999.999999,-6.051522900701528
4277599999.999999,-6.0493128168163395
4278399999.999999,-6.048139591412998
4279199999.999999,-6.047782227027
4280000000.000001,-6.048019726193829
4280800000.000001,-6.048631091448975
4281600000.000001,-6.049395325327907
4282400000.000001,-6.05009143036613
4283200000.000001,-6.050498409099106
4284000000.000001,-6.050395264062345
4284799999.999999,-6.0495609977913105
4285599999.999999,-6.047807508909905
4286399999.999999,-6.045160185883219
4287199999.999999,-6.041729625514982
4287999999.999999,-6.037626646882529
4288800000.000001,-6.03296206906321
4289600000.000001,-6.027846711134387
4290400000.000001,-6.02239139217339
4291200000.000001,-6.016706931257573
4292000000.000001,-6.010904147464295
4292799999.999999,-6.005093859870897
4293599999.999999,-5.999386887554721
4294399999.999999,-5.993894049593123
4295199999.999999,-5.988722902748336
4295999999.999999,-5.983909445174049
4296800000.000001,-5.979419995140624
4297600000.000001,-5.975217984431708
4298400000.000001,-5.971266844830957
4299200000.000001,-5.967530008122026
4300000000.000001,-5.963970906088548
4300800000.000001,-5.960552970514215
4301599999.999999,-5.957239633182638
4302399999.999999,-5.953994325877495
4303199999.999999,-5.950780480382427
4303999999.999999,-5.947561528481081
4304799999.999999,-5.9443009355171625
4305600000.000001,-5.940971569261748
4306400000.000001,-5.937568528950223
4307200000.000001,-5.934090126244932
4308000000.000001,-5.9305346728082
4308800000.000001,-5.926900480302365
4309600000.000001,-5.923185860389772
4310399999.999999,-5.919389124732746
4311199999.999999,-5.915508584993624
4311999999.999999,-5.91154255283476
4312799999.999999,-5.907489339918477
4313599999.999999,-5.903347257907107
4314400000.000001,-5.899114618462988
4315200000.000001,-5.894794317194034
4316000000.000001,-5.890418302488534
4316800000.000001,-5.886029869870995
4317600000.000001,-5.881672340908423
4318399999.999999,-5.877389037167788
4319199999.999999,-5.873223280216131
4319999999.999999,-5.869218391620429
4320799999.999999,-5.8654176929476876
4321599999.999999,-5.86186450576492
4322400000.000001,-5.858602151639111
4323200000.000001,-5.8556739521372805
4324000000.000001,-5.853123228826433
4324800000.000001,-5.850990908946983
4325600000.000001,-5.849267188009399
4326400000.000001,-5.84789382869652
4327199999.999999,-5.846810659455116
4327999999.999999,-5.845957508731971
4328799999.999999,-5.845274204973855
4329599999.999999,-5.844700576627531
4330399999.999999,-5.844176452139791
4331200000.000001,-5.843641659957406
4332000000.000001,-5.8430360285271306
4332800000.000001,-5.842299386295757
4333600000.000001,-5.841371561710048
4334400000.000001,-5.840192501914586
4335200000.000001,-5.838732050511588
4335999999.999999,-5.83702924317366
4336799999.999999,-5.835132876043858
4337599999.999999,-5.833091745265293
4338399999.999999,-5.83095464698102
4339199999.999999,-5.8287703773341235
4340000000.000001,-5.826587732467679
4340800000.000001,-5.824455508524771
4341600000.000001,-5.8224225016484965
4342400000.000001,-5.820537507981896
4343200000.000001,-5.81884932366809
4343999999.999999,-5.817406744850132
4344799999.999999,-5.816247111868293
4345599999.999999,-5.8153368515619235
4346399999.999999,-5.814615289489183
4347199999.999999,-5.814021696882371
4348000000.000001,-5.813495344973802
4348800000.000001,-5.812975504995819
4349600000.000001,-5.812401448180729
4350400000.000001,-5.811712445760861
4351200000.000001,-5.810847768968529
4352000000.000001,-5.809746689036061
4352799999.999999,-5.8083484771957785
4353599999.999999,-5.806592404679996
4354399999.999999,-5.80442031102946
4355199999.999999,-5.801826627256183
4355999999.999999,-5.79885500964069
4356800000.000001,-5.795551008607774
4357600000.000001,-5.791960174582286
4358400000.000001,-5.788128057988985
4359200000.000001,-5.7841002092527205
4360000000.000001,-5.779922178798273
4360800000.000001,-5.775639517050472
4361599999.999999,-5.77129777443411
4362399999.999999,-5.766942501373997
4363199999.999999,-5.762619248294968
4363999999.999999,-5.7583734518161265
4364799999.999999,-5.754224657584622
4365600000.000001,-5.7501337536847785
4366400000.000001,-5.746053551436454
4367200000.000001,-5.741936862159498
4368000000.000001,-5.7377364971737705
4368800000.000001,-5.733405267799135
4369599999.999999,-5.728895985355429
4370399999.999999,-5.72416146116251
4371199999.999999,-5.719154506540235
4371999999.999999,-5.713827932808464
4372799999.999999,-5.7081345512870385
4373600000.000001,-5.702027173295825
4374400000.000001,-5.695471079874594
4375200000.000001,-5.6885069488727495
4376000000.000001,-5.681203651372918
4376800000.000001,-5.673630107419463
4377600000.000001,-5.665855237056739
4378399999.999999,-5.657947960329118
4379199999.999999,-5.649977197280947
4379999999.999999,-5.6420118679566045
4380799999.999999,-5.634120892400439
4381599999.999999,-5.626373190656821
4382400000.000001,-5.618837682770113
4383200000.000001,-5.611583288784672
4384000000.000001,-5.604677047896558
4384800000.000001,-5.598148760326978
4385600000.000001,-5.591994053521574
4386400000.000001,-5.586207288737285
4387199999.999999,-5.580782827231047
4387999999.999999,-5.575715030259786
4388799999.999999,-5.570998259080454
4389599999.999999,-5.566626874949968
4390399999.999999,-5.5625952391252795
4391200000.000001,-5.558897712863313
4392000000.000001,-5.555528657421014
4392800000.000001,-5.552482434055307
4393600000.000001,-5.5497533990905765
4394400000.000001,-5.547334890849122
4395199999.999999,-5.545217989810972
4395999999.999999,-5.543393473029738
4396799999.999999,-5.541852117559017
4397599999.999999,-5.540584700452406
4398399999.999999,-5.539581998763516
4399200000.000001,-5.538834789545952
4400000000.000001,-5.538333849853309
4400800000.000001,-5.538069956739193
4401600000.000001,-5.538033887257207
4402400000.000001,-5.538216418460948
4403200000.000001,-5.5386083274040345
4403999999.999999,-5.539197907166496
4404799999.999999,-5.539958779422342
4405599999.999999,-5.54085919845145
4406399999.999999,-5.5418674105310615
4407199999.999999,-5.542951661938403
4408000000.000001,-5.544080198950724
4408800000.000001,-5.545221267845271
4409600000.000001,-5.546343114899273
4410400000.000001,-5.547413986389984
4411200000.000001,-5.548402128594631
4411999999.999999,-5.549275787790471
4412799999.999999,-5.550003210254729
4413599999.999999,-5.5505531534344215
4414399999.999999,-5.550904164751451
4415199999.999999,-5.551043599482966
4415999999.999999,-5.550959126963576
4416800000.000001,-5.550638416527889
4417600000.000001,-5.550069137510519
4418400000.000001,-5.549238959246075
4419200000.000001,-5.548135551069166
4420000000.000001,-5.546746582314398
4420799999.999999,-5.545059722316374
4421599999.999999,-5.543062640409715
4422399999.999999,-5.5407430059290235
4423199999.999999,-5.538088574678532
4423999999.999999,-5.535103356900805
4424800000.000001,-5.531826658066819
4425600000.000001,-5.528302412435195
4426400000.000001,-5.524574554264554
4427200000.000001,-5.520687017813515
4428000000.000001,-5.516683737340692
4428800000.000001,-5.512608647104699
4429599999.999999,-5.508505681364163
4430399999.999999,-5.50441877437769
4431199999.999999,-5.500391860403909
4431999999.999999,-5.496468873701438
4432799999.999999,-5.492693748528879
4433600000.000001,-5.489099566529873
4434400000.000001,-5.485656788173472
4435200000.000001,-5.482313461865175
4436000000.000001,-5.479017607613024
4436800000.000001,-5.475717245425059
4437599999.999999,-5.472360395309316
4438399999.999999,-5.468895077273842
4439199999.999999,-5.465269311326665
4439999999.999999,-5.461431117475833
4440799999.999999,-5.45732851572938
4441600000.000001,-5.45290952609534
4442400000.000001,-5.448122168581762
4443200000.000001,-5.442917331756128
4444000000.000001,-5.437299071220387
4444800000.000001,-5.431318338222347
4445600000.000001,-5.425027692094119
4446399999.999999,-5.418479692167807
4447199999.999999,-5.411726897775523
4447999999.999999,-5.404821868249378
4448799999.999999,-5.397817162921477
4449599999.999999,-5.390765341123938
4450400000.000001,-5.3837189621888655
4451200000.000001,-5.376730585448364
4452000000.000001,-5.3698527702345515
4452800000.000001,-5.36313796946601
4453600000.000001,-5.356620348861313
4454400000.000001,-5.350295194724211
4455199999.999999,-5.344152818221048
4455999999.999999,-5.3381835305181795
4456799999.999999,-5.332377642781935
4457599999.999999,-5.3267254661786865
4458399999.999999,-5.321217311874761
4459200000.000001,-5.3158434910365315
4460000000.000001,-5.310594314830325
4460800000.000001,-5.3054600944225
4461600000.000001,-5.300431140979406
4462400000.000001,-5.295497765667392
4463199999.999999,-5.290649801879361
4463999999.999999,-5.285874389598881
4464799999.999999,-5.2811577258321805
4465599999.999999,-5.276486006581742
4466399999.999999,-5.271845427850074
4467200000.000001,-5.2672221856396675
4468000000.000001,-5.262602475953017
4468800000.000001,-5.257972494792611
4469600000.000001,-5.253318438160953
4470400000.000001,-5.248626502060539
4471200000.000001,-5.243882882493864
4471999999.999999,-5.239073775463417
4472799999.999999,-5.234186565521171
4473599999.999999,-5.22922996477169
4474399999.999999,-5.224231128133553
4475199999.999999,-5.21921781830472
4476000000.000001,-5.214217797983153
4476800000.000001,-5.209258829866819
4477600000.000001,-5.204368676653679
4478400000.000001,-5.199575101041702
4479200000.000001,-5.194905865728849
4480000000.000001,-5.19038873341308
4480799999.999999,-5.186051466792364
4481599999.999999,-5.181921828564661
4482399999.999999,-5.178027414949888
4483199999.999999,-5.174369577352621
4483999999.999999,-5.1708950318686036
4484800000.000001,-5.1675436738291864
4485600000.000001,-5.164255398565722
4486400000.000001,-5.160970101409575
4487200000.000001,-5.1576276776920835
4488000000.000001,-5.154168022744621
4488799999.999999,-5.150531031898538
4489599999.999999,-5.14665660048518
4490399999.999999,-5.142484623835919
4491199999.999999,-5.137954997282094
4491999999.999999,-5.133007616155076
4492800000.000001,-5.127601591208631
4493600000.000001,-5.121801874038638
4494400000.000001,-5.115709662257871
4495200000.000001,-5.109426185465821
4496000000.000001,-5.1030526732619705
4496800000.000001,-5.096690355245833
4497599999.999999,-5.090440461016897
4498399999.999999,-5.084404220174655
4499199999.999999,-5.078682862318608
4499999999.999999,-5.073377617048251
4500799999.999999,-5.068589713963071
4501600000.000001,-5.0644203826625755
4502400000.000001,-5.060965312320377
4503200000.000001,-5.058223900445881
4504000000.000001,-5.056113911752405
4504800000.000001,-5.0545505273905675
4505600000.000001,-5.053448928510967
4506399999.999999,-5.052724296264202
4507199999.999999,-5.052291811800892
4507999999.999999,-5.052066656271634
4508799999.999999,-5.051964010827035
4509599999.999999,-5.0518990566176925
4510400000.000001,-5.051786974794226
4511200000.000001,-5.051542946507226
4512000000.000001,-5.051082362202834
4512800000.000001,-5.050350977256159
4513600000.000001,-5.0493564466522685
4514399999.999999,-5.048113963435014
4515199999.999999,-5.046638720648232
4515999999.999999,-5.04494591133578
4516799999.999999,-5.043050728541509
4517599999.999999,-5.040968365309254
4518400000.000001,-5.038714014682867
4519200000.000001,-5.036302869706191
4520000000.000001,-5.033750123423083
4520800000.000001,-5.031070968877387
4521600000.000001,-5.028280599112939
4522400000.000001,-5.025395288706044
4523199999.999999,-5.022437133175941
4523999999.999999,-5.019430177791563
4524799999.999999,-5.016398469226914
4525599999.999999,-5.013366054156002
4526399999.999999,-5.010356979252833
4527200000.000001,-5.007395291191415
4528000000.000001,-5.004505036645746
4528800000.000001,-5.001710262289848
4529600000.000001,-4.99903501479772
4530400000.000001,-4.996503340843368
4531199999.999999,-4.994139287100801
4531999999.999999,-4.991963853676985
4532799999.999999,-4.989946736998981
4533599999.999999,-4.988014994475392
4534399999.999999,-4.986094388492056
4535199999.999999,-4.9841106814347995
4536000000.000001,-4.981989635689452
4536800000.000001,-4.979657013641855
4537600000.000001,-4.977038577677838
4538400000.000001,-4.974060090183222
4539200000.000001,-4.97064731354385
4539999999.999999,-4.96672601014555
4540799999.999999,-4.96222194237415
4541599999.999999,-4.957061330148029
4542399999.999999,-4.95123166444607
4543199999.999999,-4.944842752632191
4544000000.000001,-4.938018929986228
4544800000.000001,-4.930884531788031
4545600000.000001,-4.923563893317429
4546400000.000001,-4.916181349854277
4547200000.000001,-4.908861236678412
4548000000.000001,-4.901727889069676
4548799999.999999,-4.8949056423079185
4549599999.999999,-4.888518831672968
4550399999.999999,-4.882691792444682
4551199999.999999,-4.877548859902895
4551999999.999999,-4.873187668419163
4552800000.000001,-4.869565423717859
4553600000.000001,-4.866593328024521
4554400000.000001,-4.8641825569652895
4555200000.000001,-4.862244286166323
4556000000.000001,-4.860689691253782
4556799999.999999,-4.859429947853812
4557599999.999999,-4.8583762315925725
4558399999.999999,-4.8574397180962166
4559199999.999999,-4.856531582990897
4559999999.999999,-4.855563001902766
4560799999.999999,-4.854445150457977
4561600000.000001,-4.853093528002475
4562400000.000001,-4.85149420907814
4563200000.000001,-4.849690770566312
4564000000.000001,-4.847728464054015
4564800000.000001,-4.845652541128253
4565599999.999999,-4.8435082533760365
4566399999.999999,-4.841340852384384
4567199999.999999,-4.839195589740292
4567999999.999999,-4.837117717030786
4568799999.999999,-4.835152485842869
4569600000.000001,-4.833345147763552
4570400000.000001,-4.831740954379853
4571200000.000001,-4.830384903613805
4572000000.000001,-4.829290550324124
4572800000.000001,-4.828409974878625
4573600000.000001,-4.827688137428801
4574399999.999999,-4.827069998126177
4575199999.999999,-4.826500517122248
4575999999.999999,-4.8259246545685315
4576799999.999999,-4.825287370616529
4577599999.999999,-4.824533625417757
4578400000.000001,-4.823608379123719
4579200000.000001,-4.822456591885924
4580000000.000001,-4.821023223855875
4580800000.000001,-4.819253235185094
4581600000.000001,-4.817102036753582
4582399999.999999,-4.81457875196817
4583199999.999999,-4.811709712313771
4583999999.999999,-4.808521257094512
4584799999.999999,-4.805039725614527
4585599999.999999,-4.801291457177946
4586400000.000001,-4.797302791088903
4587200000.000001,-4.793100066651519
4588000000.000001,-4.788709623169929
4588800000.000001,-4.784157799948261
4589600000.000001,-4.77947093629065
4590400000.000001,-4.774675371501218
4591199999.999999,-4.769798610791391
4591999999.999999,-4.76488661267927
4592799999.999999,-4.760000074870817
4593599999.999999,-4.755200106375142
4594399999.999999,-4.750547816201312
4595200000.000001,-4.74610431335843
4596000000.000001,-4.741930706855577
4596800000.000001,-4.7380881057018485
4597600000.000001,-4.734637618906341
4598400000.000001,-4.7316403554781274
4599200000.000001,-4.729157424426305
4599999999.999999,-4.727249934759961
4600799999.999999,-4.725978546710252
4601599999.999999,-4.725352295637194
4602399999.999999,-4.725281362372868
4603199999.999999,-4.72566476415146
4604000000.000001,-4.726401518207119
4604800000.000001,-4.727390641774022
4605600000.000001,-4.728531152086333
4606400000.000001,-4.72972206637823
4607200000.000001,-4.730862401883883
4607999999.999999,-4.731851175837448
4608799999.999999,-4.732587405473097
4609599999.999999,-4.732970108025
4610399999.999999,-4.732898300727335
4611199999.999999,-4.732294497388423
4612000000.000001,-4.731199231484361
4612800000.000001,-4.729690011290799
4613600000.000001,-4.7278443579640665
4614400000.000001,-4.725739792660491
4615200000.000001,-4.723453836536422
4616000000.000001,-4.7210640107481865
4616799999.999999,-4.718647836452121
4617599999.999999,-4.716282834804552
4618399999.999999,-4.714046526961823
4619199999.999999,-4.712016434080269
4619999999.999999,-4.710270077316217
4620800000.000001,-4.708878317497877
4621600000.000001,-4.707809762741128
4622400000.000001,-4.706952958417887
4623200000.000001,-4.70619431099189
4624000000.000001,-4.705420226926883
4624800000.000001,-4.704517112686588
4625599999.999999,-4.703371374734758
4626399999.999999,-4.701869419535122
4627199999.999999,-4.699897653551417
4627999999.999999,-4.69734248324739
4628799999.999999,-4.694090315086761
4629600000.000001,-4.690027555533284
4630400000.000001,-4.685041355752446
4631200000.000001,-4.679098562520608
4632000000.000001,-4.6723154965584826
4632800000.000001,-4.664824934028687
4633599999.999999,-4.656759651093893
4634399999.999999,-4.6482524239167375
4635199999.999999,-4.6394360286598655
4635999999.999999,-4.630443241485921
4636799999.999999,-4.6214068385575615
4637600000.000001,-4.612459596037425
4638400000.000001,-4.60373429008817
4639200000.000001,-4.595363696872425
4640000000.000001,-4.587480592552851
4640800000.000001,-4.5801893308397865
4641600000.000001,-4.573454740540733
4642399999.999999,-4.567198906768816
4643199999.999999,-4.561343903559035
4643999999.999999,-4.555811804946366
4644799999.999999,-4.550524684965808
4645599999.999999,-4.545404617652345
4646400000.000001,-4.540373677040961
4647200000.000001,-4.535353937166647
4648000000.000001,-4.530267472064388
4648800000.000001,-4.525036355769181
4649600000.000001,-4.5195826623160045
4650399999.999999,-4.513835651303729
4651199999.999999,-4.507831625072811
4651999999.999999,-4.501689045625348
4652799999.999999,-4.495528474461189
4653599999.999999,-4.489470473080203
4654399999.999999,-4.483635602982254
4655200000.000001,-4.478144425667203
4656000000.000001,-4.473117502634906
4656800000.000001,-4.46867539538524
4657600000.000001,-4.46493866541806
4658400000.000001,-4.462027874233222
4659199999.999999,-4.460063583330594
4659999999.999999,-4.459165482251606
4660799999.999999,-4.459366250553032
4661599999.999999,-4.460538715436371
4662399999.999999,-4.462538551747137
4663200000.000001,-4.465221434330829
4664000000.000001,-4.468443038032959
4664800000.000001,-4.472059037699026
4665600000.000001,-4.475925108174536
4666400000.000001,-4.479896924304988
4667200000.000001,-4.483830160935895
4667999999.999999,-4.487580492912755
4668799999.999999,-4.491003595081075
4669599999.999999,-4.49395514228636
4670399999.999999,-4.4963174150984955
4671199999.999999,-4.498100344778763
4672000000.000001,-4.4993520999586
4672800000.000001,-4.500120856373357
